#,Product ID,Medicine Name,Pack Size,Category,Company,Price (Rs.),Stock Status,Notes
1553,035015,CURASPAN 400MG CAP,5S,Capsules,CURATECH PHARMA,150,In Stock,
1554,035016,CURASPAN DS SYP,30ML,Syrups,CURATECH PHARMA,100,In Stock,
1555,035017,CURASPAN PLAIN SYP,30ML,Syrups,CURATECH PHARMA,410,In Stock,
1556,035018,CURATRAL 100MG CAP,4S,Capsules,CURATECH PHARMA,350,In Stock,
1557,035019,CURAVAL 5/80MG TAB,14S,Tablets,CURATECH PHARMA,160,In Stock,
1558,035020,CURAVERINE 135MG TAB,30S,Tablets,CURATECH PHARMA,130,In Stock,
1559,035053,CURAXONE 1GM INJ,1S,Injections,CURATECH PHARMA,630,In Stock,
1560,035022,CURAXONE 250MG INJ,VAIL,Injections,CURATECH PHARMA,440,In Stock,
1561,035023,CURAXONE 500MG INJ,VAIL,Injections,CURATECH PHARMA,790,In Stock,
1562,035024,CURAZOLE 20MG CAP,14S,Capsules,CURATECH PHARMA,430,In Stock,
1563,035025,EMT 20MG CAP,14S,Capsules,CURATECH PHARMA,500,In Stock,
1564,035026,EMT 40MG CAP,14S,Capsules,CURATECH PHARMA,300,In Stock,
1565,035028,FERIFER-F TAB 10S,10S,Tablets,CURATECH PHARMA,90,In Stock,
1566,035027,FERIFER-F TAB 30S,30S,Tablets,CURATECH PHARMA,300,In Stock,
1567,035029,FEXOZIN 120MG TAB,10S,Tablets,CURATECH PHARMA,70,In Stock,
1568,035030,FEXOZIN 180MG TAB,10S,Tablets,CURATECH PHARMA,320,In Stock,
1569,035031,FEXOZIN 60MG TAB,10S,Tablets,CURATECH PHARMA,60,In Stock,
1570,035032,FLUNAZONE 150MG CAP,1S,Capsules,CURATECH PHARMA,370,In Stock,
1571,035033,FLUNAZONE 50MG CAP,7S,Capsules,CURATECH PHARMA,120,In Stock,
1572,035034,MECOLINE 500MCG TAB,20S,Tablets,CURATECH PHARMA,250,In Stock,
1573,035035,MECOLINE 500MCG TAB,100S,Tablets,CURATECH PHARMA,410,In Stock,
1574,035036,MELATHER 20/120MG TAB,6S,Tablets,CURATECH PHARMA,320,In Stock,
1575,035037,MELATHER DS 40/240MG TAB,8S,Tablets,CURATECH PHARMA,410,In Stock,
1576,035038,MELATHER DS 80/480MG TAB,6S,Tablets,CURATECH PHARMA,300,In Stock,
1577,035039,PIROTECH 20MG TAB,20S,Tablets,CURATECH PHARMA,450,In Stock,
1578,035040,SUDOPROXIM FORT TAB,100S,Tablets,CURATECH PHARMA,310,In Stock,
1579,035041,SUDOPROXIM TAB,100S,Tablets,CURATECH PHARMA,230,In Stock,
1580,035042,TECHCAM 15MG TAB,10S,Tablets,CURATECH PHARMA,120,In Stock,
1581,035043,TECHFEN 50MG TAB,20S,Tablets,CURATECH PHARMA,300,In Stock,
1582,035045,TECHFEN SR 100MG TAB,30S,Tablets,CURATECH PHARMA,60,In Stock,
1583,035044,TECHFEN-P 50MG TAB,20S,Tablets,CURATECH PHARMA,250,In Stock,
1584,035046,TECHMOX 400MG TAB,5S,Tablets,CURATECH PHARMA,150,In Stock,
1585,035047,ZANITECH 2MG TAB,10S,Tablets,CURATECH PHARMA,440,In Stock,
1586,035048,ZANITECH 4MG TAB,10S,Tablets,CURATECH PHARMA,340,In Stock,
1587,035051,ZICURE 250MG CAP,6S,Capsules,CURATECH PHARMA,310,In Stock,
1588,035049,ZICURE 250MG CAP 10S,10S,Capsules,CURATECH PHARMA,130,In Stock,
1589,035050,ZICURE 250MG CAP 6S,6S,Capsules,CURATECH PHARMA,350,In Stock,
1590,035052,ZICURE 500MG TAB,6S,Tablets,CURATECH PHARMA,110,In Stock,
1591,036003,BMIV 2.5MG TAB,14S,Tablets,ANZURANT PHARMA,200,In Stock,
1592,037050,ADBRO DROP,10ML,Drops,PINNACLE BIOTEC (PVT) LTD.,210,In Stock,
1593,037083,ADLINE DROP,15ML,Drops,PINNACLE BIOTEC (PVT) LTD.,260,In Stock,
1594,037044,APIRISE 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,350,In Stock,
1595,037034,BOLAC 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,430,In Stock,
1596,037040,CICOF 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,150,In Stock,
1597,037081,CIPROPAL 250MG TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,300,In Stock,
1598,037082,CIPROPAL 500MG TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,240,In Stock,
1599,037038,CITRONA LEMON SACHET,10`S,Sachets & Powders,PINNACLE BIOTEC (PVT) LTD.,270,In Stock,
1600,037024,CLOSE,10`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,220,In Stock,
1601,037025,CLOSE,14`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,290,In Stock,
1602,037026,CLOSE,10`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,180,In Stock,
1603,037028,CLOSE,14`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,120,In Stock,
1604,037029,CLOSE,14`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,400,In Stock,
1605,037030,CLOSE,5AMP,Other / General,PINNACLE BIOTEC (PVT) LTD.,150,In Stock,
1606,037051,COLISIP D DROP,10ML,Drops,PINNACLE BIOTEC (PVT) LTD.,240,In Stock,
1607,037027,COLOSE,14`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,400,In Stock,
1608,037017,DAYSITA-M 50/1000MG TAB,14,Tablets,PINNACLE BIOTEC (PVT) LTD.,170,In Stock,
1609,037005,DAYSITA-M 50/500MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,270,In Stock,
1610,037035,DAYSITA-M XR 50/1000MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,270,In Stock,
1611,037045,DAYSITA-M XR 50/500MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,140,In Stock,
1612,037001,DEXOZAC 30MG CAP,30S,Capsules,PINNACLE BIOTEC (PVT) LTD.,230,In Stock,
1613,037002,DEXOZAC 60MG CAP,30S,Capsules,PINNACLE BIOTEC (PVT) LTD.,140,In Stock,
1614,037064,DICLOPAL 50MG TAB,20`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,140,In Stock,
1615,037065,DICLOPAL 75MG TAB,20`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,210,In Stock,
1616,037066,DICLOPAL ER 100MG TAB,30`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,170,In Stock,
1617,037018,DRUGAB 100MG CAP,,Capsules,PINNACLE BIOTEC (PVT) LTD.,190,In Stock,
1618,037003,DRUGAB 50MG CAP,14`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,460,In Stock,
1619,037004,DRUGAB 75MG CAP,14`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,170,In Stock,
1620,037010,EMPAXO 10MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,90,In Stock,
1621,037011,EMPAXO 25MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,160,In Stock,
1622,037013,EMPAXO-M 12.5/1000MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,450,In Stock,
1623,037012,EMPAXO-M 12.5/500MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,360,In Stock,
1624,037080,G PRO 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,390,In Stock,
1625,037007,INDOVO 10MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,410,In Stock,
1626,037006,INDOVO 5MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,420,In Stock,
1627,037020,INDOVO-M 5/1000MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,330,In Stock,
1628,037019,INDOVO-M 5/850MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,410,In Stock,
1629,037039,KAMZEN DS TAB,15`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,450,In Stock,
1630,037086,LIKZONE 1GM INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,560,In Stock,
1631,037046,M-SOL SACHET,10`S,Sachets & Powders,PINNACLE BIOTEC (PVT) LTD.,260,In Stock,
1632,037048,MINCON TAB,30`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,140,In Stock,
1633,037041,MONEPRA 20MG CAP,14`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,360,In Stock,
1634,037043,MONEPRA 40MG CAP,14`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,120,In Stock,
1635,037091,MONPAL TAB,14`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,350,In Stock,
1636,037089,MORTAM 1GM INJ,1GM,Injections,PINNACLE BIOTEC (PVT) LTD.,710,In Stock,
1637,037087,MORTAM 250MG INJ,250MG,Injections,PINNACLE BIOTEC (PVT) LTD.,530,In Stock,
1638,037088,MORTAM 500MG INJ,500MG,Injections,PINNACLE BIOTEC (PVT) LTD.,500,In Stock,
1639,037061,NIXIN 250MG TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,420,In Stock,
1640,037062,NIXIN 500MG TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,80,In Stock,
1641,037055,NIXIN SUSP,60ML,Suspensions,PINNACLE BIOTEC (PVT) LTD.,320,In Stock,
1642,037042,OSI TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,370,In Stock,
1643,037059,PALFLOX 250MG TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,90,In Stock,
1644,037060,PALFLOX 500MG TAB,10`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,240,In Stock,
1645,037073,PALSONATE 120MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,740,In Stock,
1646,037071,PALSONATE 30MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,720,In Stock,
1647,037072,PALSONATE 60MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,190,In Stock,
1648,037067,PALXIME 30ML SYP,30ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,130,In Stock,
1649,037074,PALXIME 400MG CAP,5`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,310,In Stock,
1650,037068,PALXIME DS SYP,60ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,280,In Stock,
1651,037069,PALZIDIME 250MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,240,In Stock,
1652,037070,PALZIDIME 500MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,260,In Stock,
1653,037084,PALZON 1GM INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,790,In Stock,
1654,037077,PALZON 250MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,640,In Stock,
1655,037078,PALZON 500MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,740,In Stock,
1656,037079,PENTOPAL 40MG INJ,1VAIL,Injections,PINNACLE BIOTEC (PVT) LTD.,200,In Stock,
1657,037036,PREGNOL TAB,60`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,330,In Stock,
1658,037037,PROTACK MOUTH WASH,120ML,Topicals / Creams & Gels,PINNACLE BIOTEC (PVT) LTD.,700,In Stock,
1659,037056,REPRIL TAB (AMC MARKETING),20`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,410,In Stock,
1660,037075,ROLAID 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,510,In Stock,
1661,037008,ROSUROT 10MG TAB,10S,Tablets,PINNACLE BIOTEC (PVT) LTD.,170,In Stock,
1662,037015,ROSUROT 20MG TAB,10S,Tablets,PINNACLE BIOTEC (PVT) LTD.,250,In Stock,
1663,037021,ROSUROT 5MG TAB,10S,Tablets,PINNACLE BIOTEC (PVT) LTD.,430,In Stock,
1664,037057,RUMAXOL 20MG CAP,14`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,380,In Stock,
1665,037058,RUMAXOL 40MG CAP,14`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,400,In Stock,
1666,037047,SIMADEK DROP,10ML,Drops,PINNACLE BIOTEC (PVT) LTD.,120,In Stock,
1667,037033,SPAXIME DS SYP,30ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,130,In Stock,
1668,037032,SPAXIME PLAIN SYP,30ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,380,In Stock,
1669,037090,SULBACARE 1GM INJ,1GM,Injections,PINNACLE BIOTEC (PVT) LTD.,280,In Stock,
1670,037053,SUNCEF CAP,5`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,290,In Stock,
1671,037054,SUNCEF SUSP,30ML,Suspensions,PINNACLE BIOTEC (PVT) LTD.,150,In Stock,
1672,037052,TRIBOZEX TAB,20`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,370,In Stock,
1673,037016,VALDOSAR 10/160MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,160,In Stock,
1674,037014,VALDOSAR 5/160MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,70,In Stock,
1675,037009,VALDOSAR 5/80MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,200,In Stock,
1676,037031,VITAA PLUS,1`S,Other / General,PINNACLE BIOTEC (PVT) LTD.,360,In Stock,
1677,037022,VONIXOL 10MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,330,In Stock,
1678,037023,VONIXOL 20MG TAB,14S,Tablets,PINNACLE BIOTEC (PVT) LTD.,380,In Stock,
1679,037049,XFIT CAP,20`S,Capsules,PINNACLE BIOTEC (PVT) LTD.,410,In Stock,
1680,037076,Y-TRAL 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,490,In Stock,
1681,037063,Y-TRAL TAB,30`S,Tablets,PINNACLE BIOTEC (PVT) LTD.,150,In Stock,
1682,037085,ZILTACID 120ML SYP,120ML,Syrups,PINNACLE BIOTEC (PVT) LTD.,330,In Stock,
1683,040151,A-ORIX 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),330,In Stock,
1684,040102,AIREX 10MG TAB,14`S,Tablets,SWISS IQ BIOCEUTICS (40),230,In Stock,
1685,040103,AIREX 5MG TAB,14`S,Tablets,SWISS IQ BIOCEUTICS (40),290,In Stock,
1686,040162,ALLORAT 10MG TAB,10S,Tablets,SWISS IQ BIOCEUTICS (40),310,In Stock,
1687,040129,APIZER 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),590,In Stock,
1688,040101,AZOTAG 250MG CAP,10`S,Capsules,SWISS IQ BIOCEUTICS (40),290,In Stock,
1689,040001,BAFLEX 10MG TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),430,In Stock,
1690,040002,BASTHMA 10MG TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),80,In Stock,
1691,040017,BERIMAX SACHETS,10`S,Sachets & Powders,SWISS IQ BIOCEUTICS (40),270,In Stock,
1692,040013,BIO-CAL D DROP,10ML,Drops,SWISS IQ BIOCEUTICS (40),100,In Stock,
1693,040012,BIO-CAL D SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),310,In Stock,
1694,040128,BIO-CAL D TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),110,In Stock,
1695,040163,BIOCAM 20MG CAP,20S,Capsules,SWISS IQ BIOCEUTICS (40),430,In Stock,
1696,040052,BIODEXTRIN 20MG TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),290,In Stock,
1697,040080,BIODIC 50MG TAB,,Tablets,SWISS IQ BIOCEUTICS (40),230,In Stock,
1698,040081,BIODIC SR 100MG TAB,20MG,Tablets,SWISS IQ BIOCEUTICS (40),210,In Stock,
1699,040079,BIODIC-P 75MG TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),430,In Stock,
1700,040132,BIOFANTRINE 40/240MG TAB,8`S,Tablets,SWISS IQ BIOCEUTICS (40),140,In Stock,
1701,040139,BIONERGICS 2MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),260,In Stock,
1702,040136,BIONERGICS 4MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),100,In Stock,
1703,040076,BIOPIME 1GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),330,In Stock,
1704,040077,BIOPIME 500MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),590,In Stock,
1705,040082,BIOPRAZOLE 20MG CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),270,In Stock,
1706,040083,BIOPRAZOLE 40MG TAB,14`S,Tablets,SWISS IQ BIOCEUTICS (40),300,In Stock,
1707,040107,BIOSULPIRIDE 25MG TAB,10S,Tablets,SWISS IQ BIOCEUTICS (40),130,In Stock,
1708,040143,BIOSULPIRIDE 50MG TAB,10S,Tablets,SWISS IQ BIOCEUTICS (40),430,In Stock,
1709,040011,BOI CAL-D TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),100,In Stock,
1710,040142,CAD MAX 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),290,In Stock,
1711,040144,CAD MAX TAB,20 S,Tablets,SWISS IQ BIOCEUTICS (40),400,In Stock,
1712,040152,CAL-S-D 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),340,In Stock,
1713,040161,CAL-S-D DROP,20ML,Drops,SWISS IQ BIOCEUTICS (40),280,In Stock,
1714,040149,CAL-S-D TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),260,In Stock,
1715,040099,CEFBACTAM 1GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),310,In Stock,
1716,040100,CEFBACTAM 2GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),260,In Stock,
1717,040022,CIKIN 250MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),320,In Stock,
1718,040023,CIKIN 500MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),370,In Stock,
1719,040084,CIPROBAY 250MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),280,In Stock,
1720,040085,CIPROBAY 500MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),60,In Stock,
1721,040086,CIPROBAY 750MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),280,In Stock,
1722,040091,CITALOREX-E 10MG TAB,14`S,Tablets,SWISS IQ BIOCEUTICS (40),240,In Stock,
1723,040105,CLOSE,120ML,Other / General,SWISS IQ BIOCEUTICS (40),190,In Stock,
1724,040070,CLOSE,120ML,Other / General,SWISS IQ BIOCEUTICS (40),210,In Stock,
1725,040071,CLOSE,20`S,Other / General,SWISS IQ BIOCEUTICS (40),290,In Stock,
1726,040156,CLOSE,120ML,Other / General,SWISS IQ BIOCEUTICS (40),390,In Stock,
1727,040026,ENZI-VIT DROP,15ML,Drops,SWISS IQ BIOCEUTICS (40),140,In Stock,
1728,040069,EPTEX SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),240,In Stock,
1729,040028,ETIPRAM TAB,14`S,Tablets,SWISS IQ BIOCEUTICS (40),130,In Stock,
1730,040003,EXPODOX 100MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),140,In Stock,
1731,040004,EXPODOX 50ML SUSP,50ML,Suspensions,SWISS IQ BIOCEUTICS (40),140,In Stock,
1732,040078,EZIBID DROP,30ML,Drops,SWISS IQ BIOCEUTICS (40),170,In Stock,
1733,040072,FABI-XL TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),110,In Stock,
1734,040106,FABIFER TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),370,In Stock,
1735,040074,FABIZE DROP,30ML,Drops,SWISS IQ BIOCEUTICS (40),320,In Stock,
1736,040073,FABIZE SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),440,In Stock,
1737,040027,FASTAIR SACHET,14`S,Sachets & Powders,SWISS IQ BIOCEUTICS (40),390,In Stock,
1738,040119,FEMIFER SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),120,In Stock,
1739,040122,FEMIFER TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),260,In Stock,
1740,040130,FEROREX-F CAP,30`S,Capsules,SWISS IQ BIOCEUTICS (40),470,In Stock,
1741,040051,FERTIZER TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),130,In Stock,
1742,040057,FEXOREX 120MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),430,In Stock,
1743,040036,FOLT-X INJ,5`S,Injections,SWISS IQ BIOCEUTICS (40),630,In Stock,
1744,040049,FOLYZER DROP,15ML,Drops,SWISS IQ BIOCEUTICS (40),120,In Stock,
1745,040104,GASDIM SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),200,In Stock,
1746,040044,HEPAZER SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),210,In Stock,
1747,040111,INFIMOM TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),440,In Stock,
1748,040068,INFISOL TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),150,In Stock,
1749,040108,IVY VIL 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),560,In Stock,
1750,040145,IVY VIL DROP,30ML,Drops,SWISS IQ BIOCEUTICS (40),220,In Stock,
1751,040110,JOYCAL 1000 SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),120,In Stock,
1752,040109,JOYCAL 1000 TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),310,In Stock,
1753,040039,KLARIFINE 125MG SUSP,60ML,Suspensions,SWISS IQ BIOCEUTICS (40),330,In Stock,
1754,040037,KLARIFINE 250MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),200,In Stock,
1755,040038,KLARIFINE 500MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),330,In Stock,
1756,040135,KORUS 25MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),440,In Stock,
1757,040048,KUFZER DROP,10ML,Drops,SWISS IQ BIOCEUTICS (40),170,In Stock,
1758,040047,KUFZER SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),580,In Stock,
1759,040067,LANSOREX 30MG CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),360,In Stock,
1760,040116,LEUCOVIT TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),190,In Stock,
1761,040055,LEVOBAY 250MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),390,In Stock,
1762,040056,LEVOBAY 500MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),200,In Stock,
1763,040090,LEVOCETRIN 5MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),240,In Stock,
1764,040141,LICO-B TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),350,In Stock,
1765,040137,LIV-S 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),220,In Stock,
1766,040063,M-FOL 600MG TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),280,In Stock,
1767,040115,MENSOFER SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),530,In Stock,
1768,040155,MENSOL SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),460,In Stock,
1769,040154,MONOCARE CAP,1S,Capsules,SWISS IQ BIOCEUTICS (40),360,In Stock,
1770,040010,MOXAVE 400MG TAB,5`S,Tablets,SWISS IQ BIOCEUTICS (40),340,In Stock,
1771,040058,MOXIBAY 400MG TAB,5`S,Tablets,SWISS IQ BIOCEUTICS (40),230,In Stock,
1772,040041,MYO-SHE TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),290,In Stock,
1773,040147,MYOSHE SCHAET,10S,Other / General,SWISS IQ BIOCEUTICS (40),400,In Stock,
1774,040053,NEUSEC 20MG CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),410,In Stock,
1775,040054,NEUSEC FORT CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),340,In Stock,
1776,040092,NEUSEC PLUS 20MG CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),180,In Stock,
1777,040093,NEUSIC PLUS 40MG CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),200,In Stock,
1778,040075,ORIMEGA SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),480,In Stock,
1779,040133,PERILL 10MG TAB,50`S,Tablets,SWISS IQ BIOCEUTICS (40),130,In Stock,
1780,040134,PERILL 120ML SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),260,In Stock,
1781,040005,POLYTAX 1GM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),210,In Stock,
1782,040006,POLYTAX 250MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),760,In Stock,
1783,040007,POLYTAX 500MG INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),620,In Stock,
1784,040113,PRO SPERMIA TAB,30`S,Tablets,SWISS IQ BIOCEUTICS (40),400,In Stock,
1785,040125,PROGESTA TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),110,In Stock,
1786,040024,PROSITOL TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),380,In Stock,
1787,040008,RAXAR 20MG CAP,14`S,Capsules,SWISS IQ BIOCEUTICS (40),150,In Stock,
1788,040062,REGISTON TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),230,In Stock,
1789,040009,RELENZA 20MG TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),100,In Stock,
1790,040059,REXAMIN 500MCG TAB,20`S,Tablets,SWISS IQ BIOCEUTICS (40),150,In Stock,
1791,040060,REXOLE 150MG CAP,1`S,Capsules,SWISS IQ BIOCEUTICS (40),250,In Stock,
1792,040148,ROCEREX 1GM IM INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),720,In Stock,
1793,040094,ROCEREX 1GM IV INJ,1VAIL,Injections,SWISS IQ BIOCEUTICS (40),800,In Stock,
1794,040098,ROCEREX 250MG IM INJ,250IM,Injections,SWISS IQ BIOCEUTICS (40),330,In Stock,
1795,040097,ROCEREX 250MG IV INJ,250IV,Injections,SWISS IQ BIOCEUTICS (40),700,In Stock,
1796,040096,ROCEREX 500MG IM INJ,1S,Injections,SWISS IQ BIOCEUTICS (40),260,In Stock,
1797,040095,ROCEREX 500MG IV INJ,500IV,Injections,SWISS IQ BIOCEUTICS (40),430,In Stock,
1798,040015,S-BILOBA SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),380,In Stock,
1799,040160,S-COBAL TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),270,In Stock,
1800,040123,S-COLINE SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),110,In Stock,
1801,040124,S-COLINE TAB,10`S,Tablets,SWISS IQ BIOCEUTICS (40),310,In Stock,
1802,040159,S-DASE TAB,20S,Tablets,SWISS IQ BIOCEUTICS (40),80,In Stock,
1803,040150,S-IVY DROP,30ML,Drops,SWISS IQ BIOCEUTICS (40),200,In Stock,
1804,040157,S-IVY SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),420,In Stock,
1805,040140,S-LACT SYP,120ML,Syrups,SWISS IQ BIOCEUTICS (40),330,In Stock,
1806,040153,SILIFER 120ML SYP,,Syrups,SWISS IQ BIOCEUTICS (40),250,In Stock,
1807,040087,SUPERIXIME 400MG CAP,5`S,Capsules,SWISS IQ BIOCEUTICS (40),320,In Stock,
